trade_date,close_price,portfolio_value_DQN_RawPrice,portfolio_value_TA_RSI,portfolio_value_TA_MACD,portfolio_value_TA_SMA_Crossover,portfolio_value_TA_Stochastic,portfolio_value_TA_All_Signals,portfolio_value_Buy_and_Hold,pnl_DQN_RawPrice
2025-05-16,211.259995,228.35225241048167,173.60091748144401,182.09214460388353,188.84918524982515,124.45225339494257,160.05147960482748,211.259995,84.60225241048167
2025-05-19,208.779999,225.67160919372412,173.60091748144401,182.09214460388353,188.84918524982515,122.99129960380742,160.05147960482748,208.779999,81.92160919372412
2025-05-20,206.860001,223.5962713242727,173.60091748144401,182.09214460388353,188.84918524982515,121.86023795811448,160.05147960482748,206.860001,79.84627132427269
2025-05-21,202.089996,218.44034302956996,173.60091748144401,182.09214460388353,188.84918524982515,119.0502508095531,160.05147960482748,202.089996,74.69034302956996
2025-06-24,200.300003,216.50552837926668,173.60091748144401,182.09214460388353,188.84918524982515,119.0502508095531,160.05147960482748,200.300003,72.75552837926668
2025-06-25,201.559998,217.86746487025232,173.60091748144401,182.09214460388353,188.84918524982515,119.0502508095531,160.05147960482748,201.559998,74.11746487025232
2025-06-26,201.0,217.2621595229462,173.60091748144401,181.58623451355953,188.84918524982515,119.0502508095531,160.05147960482748,201.0,73.5121595229462
2025-06-27,201.080002,217.34863418606142,173.60091748144401,181.65850944855234,188.84918524982515,119.0502508095531,160.05147960482748,201.080002,73.59863418606142
2025-06-30,205.169998,221.7695364915351,173.60091748144401,185.35346951231114,188.84918524982515,119.05025080955309,160.05147960482748,205.169998,78.01953649153509
2025-07-01,207.820007,224.63394782534226,175.8431751127673,187.74752501349045,188.84918524982515,120.58792317477666,160.05147960482748,207.820007,80.88394782534226
2025-07-02,212.440002,229.62772937103983,179.75230109891507,191.92129364792564,188.84918524982515,123.268683368033,160.05147960482748,212.440002,85.87772937103983
2025-07-03,213.550003,230.8275364075206,180.691508555579,192.92408420462357,188.84918524982515,123.91276339307085,160.05147960482748,213.550003,87.0775364075206
2025-07-07,209.949997,226.93626736346306,177.64542798516973,189.67178801673194,188.84918524982515,121.82385360414597,160.05147960482748,209.949997,83.18626736346306
2025-07-08,210.009995,227.00111957762755,177.6961942177992,189.67178801673194,188.84918524982515,121.85866754876604,160.05147960482748,210.009995,83.25111957762755
2025-07-09,211.139999,228.22254798215272,178.65232685449052,189.67178801673194,188.84918524982515,122.51435434960032,160.05147960482748,211.139999,84.47254798215272
2025-07-10,212.410004,229.59530434486388,179.7269188287324,189.67178801673194,188.84918524982515,123.2512769759747,160.05147960482748,212.410004,85.84530434486388
2025-07-11,211.160004,228.24417151200973,178.66925372678216,189.67178801673194,188.84918524982515,122.52596228590028,160.05147960482748,211.160004,84.49417151200973
2025-07-21,212.479996,229.67095913625357,179.78614130538497,189.67178801673194,190.029709065956,123.29188995660486,160.05147960482748,212.479996,85.92095913625357
2025-07-22,214.399994,231.746297005705,181.41071320971642,189.67178801673194,191.7468432348931,124.40597216005568,160.05147960482748,214.399994,87.996297005705
2025-07-23,214.149994,231.4760704391342,181.19918018932637,189.45062221294845,191.52325782374461,124.2609092220408,159.8648524079013,214.149994,87.72607043913419
2025-07-24,213.759995,231.05451807618996,180.86918952364996,189.10560444370947,191.17446547669465,124.03461161898933,159.57371472720527,213.759995,87.30451807618996
2025-07-25,213.880005,231.18423763720662,180.97073383475802,189.10560444370947,191.28179541746238,124.104247631754,159.57371472720527,213.880005,87.43423763720662
2025-07-28,214.050003,231.18423763720662,181.1145745963591,189.10560444370947,191.43383170836003,124.20288926910061,159.57371472720527,214.050003,87.43423763720662
2025-07-29,211.270004,231.18423763720662,178.76232825575377,189.10560444370947,188.9475628307305,122.58978997862683,159.57371472720527,211.270004,87.43423763720662
2025-08-06,213.25,231.18423763720662,178.76232825575377,189.10560444370947,190.71835570965993,123.73868612669771,159.57371472720527,213.25,87.43423763720662
2025-08-07,220.029999,231.18423763720662,184.44583778359285,189.10560444370947,196.7819911656653,123.73868612669771,159.57371472720527,220.029999,87.43423763720662
2025-08-08,229.350006,231.18423763720665,192.2585747152689,197.1157192697092,205.11726155367242,128.9799960667647,166.33292094923303,229.350006,87.43423763720665
2025-08-11,227.179993,228.99686991126975,190.4395051901798,195.25069349194828,203.17652855846217,127.75964175726958,164.75914902272254,227.179993,85.24686991126975
2025-08-12,229.649994,231.48662479772977,192.51004741552111,197.37354507675224,205.38555331495087,129.1487008849371,166.55048309871785,229.649994,87.73662479772977
2025-08-13,233.330002,235.19606374136262,195.59490930569606,200.5363416970335,208.67673772178978,131.21823393463612,169.21935802238602,233.330002,91.44606374136262
2025-08-14,232.779999,234.64166208046544,195.13385506500367,200.06363956444451,208.18484713423814,130.90892770868945,168.82047595075946,232.779999,90.89166208046544
